State,District_Name_x,Crop,Year,Season_x,Area,Production,Yield,Season_y,avg_temp,max_temp,min_temp,total_rainfall,District_Name_y
Odisha,BALESHWAR,Wheat,1999,Rabi       ,810.0,950.0,1.17,Rabi,22.69894039735099,41.35,10.47,8.65,BALESHWAR
Odisha,BALESHWAR,Wheat,2000,Rabi       ,39.0,51.0,1.3,Rabi,22.36263157894737,36.99,10.73,93.19,BALESHWAR
Odisha,BALESHWAR,Wheat,2001,Rabi       ,79.0,70.0,0.88,Rabi,22.912649006622516,40.02,9.83,105.97,BALESHWAR
Odisha,BALESHWAR,Wheat,2002,Rabi       ,145.0,122.0,0.84,Rabi,22.805827814569536,39.4,10.67,123.72,BALESHWAR
Odisha,BALESHWAR,Wheat,2003,Rabi       ,128.0,144.0,1.12,Rabi,22.101788079470197,38.16,8.61,133.4,BALESHWAR
Odisha,BALESHWAR,Wheat,2004,Summer     ,103.0,91.0,0.89,Summer,31.52229508196721,44.63,23.99,181.63,BALESHWAR
Odisha,BALESHWAR,Wheat,2005,Summer     ,91.0,94.0,1.03,Summer,31.04754098360656,41.25,23.66,178.83,BALESHWAR
Odisha,BALESHWAR,Wheat,2006,Summer     ,267.0,299.0,1.12,Summer,30.876065573770493,42.65,23.17,169.28,BALESHWAR
Odisha,BALESHWAR,Wheat,2007,Summer     ,280.0,316.0,1.13,Summer,31.405409836065573,42.05,23.5,136.66,BALESHWAR
Odisha,BALESHWAR,Wheat,2008,Summer     ,263.0,197.0,0.75,Summer,30.771147540983605,41.3,21.85,171.23,BALESHWAR
Odisha,BALESHWAR,Wheat,2009,Summer     ,94.0,84.0,0.9,Summer,31.188524590163933,45.55,23.83,203.94,BALESHWAR
Odisha,BALESHWAR,Wheat,2010,Summer     ,104.0,113.0,1.08,Summer,32.03967213114754,45.49,25.41,171.11,BALESHWAR
Odisha,BALESHWAR,Wheat,2011,Summer     ,51.0,57.0,1.12,Summer,30.3972131147541,41.26,22.83,235.05,BALESHWAR
Odisha,BALESHWAR,Wheat,2012,Summer     ,57.0,74.0,1.3,Summer,31.45344262295082,41.19,23.99,132.76,BALESHWAR
Odisha,BALESHWAR,Wheat,2013,Summer     ,60.0,79.0,1.31,Summer,31.238852459016393,41.86,22.42,250.75,BALESHWAR
Odisha,BALESHWAR,Wheat,2014,Summer     ,5.0,6.0,1.28,Summer,32.358032786885246,43.69,22.7,322.77000000000004,BALESHWAR
Odisha,BALESHWAR,Wheat,2015,Summer     ,3.0,2.0,0.67,Summer,30.308032786885246,42.11,22.79,191.57,BALESHWAR
Odisha,BARGARH,Wheat,1997,Rabi       ,3.0,2.0,0.67,Rabi,22.354834437086094,40.44,5.92,166.62,BARGARH
Odisha,BARGARH,Wheat,1998,Summer     ,78.0,100.0,1.28,Summer,34.67393442622951,47.75,18.55,50.07,BARGARH
Odisha,BARGARH,Wheat,1999,Rabi       ,630.0,1220.0,1.94,Rabi,21.752582781456955,42.11,6.1,1.99,BARGARH
Odisha,BARGARH,Wheat,2000,Rabi       ,291.0,409.0,1.4,Rabi,22.30217105263158,39.05,6.87,29.11,BARGARH
Odisha,BARGARH,Wheat,2001,Rabi       ,291.0,384.0,1.32,Rabi,22.705629139072848,40.78,7.73,47.63,BARGARH
Odisha,BARGARH,Wheat,2002,Rabi       ,255.0,324.0,1.27,Rabi,22.55562913907285,41.75,6.89,62.22,BARGARH
Odisha,BARGARH,Wheat,2003,Rabi       ,492.0,723.0,1.47,Rabi,22.047350993377485,40.6,6.78,79.71,BARGARH
Odisha,BARGARH,Wheat,2004,Summer     ,198.0,278.0,1.41,Summer,34.268524590163935,46.03,22.57,58.3,BARGARH
Odisha,BARGARH,Wheat,2005,Summer     ,262.0,351.0,1.34,Summer,34.08704918032787,46.59,19.2,30.77,BARGARH
Odisha,BARGARH,Wheat,2006,Summer     ,227.0,316.0,1.39,Summer,33.128524590163934,45.13,19.17,124.53999999999999,BARGARH
Odisha,BARGARH,Wheat,2007,Summer     ,446.0,639.0,1.43,Summer,34.506557377049184,44.39,21.14,41.13,BARGARH
Odisha,BARGARH,Wheat,2008,Summer     ,258.0,360.0,1.4,Summer,34.199999999999996,45.67,19.83,52.48,BARGARH
Odisha,BARGARH,Wheat,2009,Summer     ,214.0,315.0,1.47,Summer,34.438852459016395,45.83,20.91,46.81,BARGARH
Odisha,BARGARH,Wheat,2010,Summer     ,114.0,193.0,1.69,Summer,35.18344262295082,47.03,23.36,51.09,BARGARH
Odisha,BARGARH,Wheat,2011,Summer     ,76.0,122.0,1.61,Summer,33.40819672131148,45.23,21.09,111.75,BARGARH
Odisha,BARGARH,Wheat,2012,Summer     ,15.0,24.0,1.57,Summer,34.83786885245902,46.19,23.17,42.01,BARGARH
Odisha,BARGARH,Wheat,2013,Summer     ,4.0,5.0,1.3,Summer,34.06049180327869,46.68,19.28,102.62,BARGARH
Odisha,BARGARH,Wheat,2014,Summer     ,4.0,5.0,1.2,Summer,33.708196721311474,45.44,21.03,70.01,BARGARH
Odisha,BARGARH,Wheat,2015,Summer     ,9.0,19.0,2.12,Summer,33.88049180327869,47.12,21.78,58.3,BARGARH
Odisha,BARGARH,Wheat,2016,Summer     ,5.0,3.0,0.66,Summer,35.671967213114755,46.03,24.37,34.32,BARGARH
Odisha,BARGARH,Wheat,2017,Summer     ,9.0,22.0,2.41,Summer,35.579180327868855,46.64,20.83,39.33,BARGARH
Odisha,BARGARH,Wheat,2018,Summer     ,11.0,12.0,1.05,Summer,33.84688524590164,44.8,21.79,93.17,BARGARH
Odisha,BARGARH,Wheat,2019,Summer     ,47.0,66.0,1.4,Summer,35.005409836065574,45.96,21.78,39.949999999999996,BARGARH
Odisha,BHADRAK,Wheat,1998,Summer     ,298.0,308.0,1.03,Summer,33.047704918032785,47.36,19.22,81.5,BHADRAK
Odisha,BHADRAK,Wheat,1999,Rabi       ,950.0,980.0,1.03,Rabi,22.887152317880794,43.33,9.07,7.75,BHADRAK
Odisha,BHADRAK,Wheat,2000,Rabi       ,135.0,138.0,1.03,Rabi,22.687894736842104,39.24,10.12,72.08,BHADRAK
Odisha,BHADRAK,Wheat,2001,Rabi       ,26.0,21.0,0.82,Rabi,23.13728476821192,41.72,10.0,117.25,BHADRAK
Odisha,BHADRAK,Wheat,2002,Rabi       ,37.0,29.0,0.78,Rabi,22.832384105960266,41.17,9.35,106.34,BHADRAK
Odisha,BHADRAK,Wheat,2003,Rabi       ,124.0,131.0,1.06,Rabi,22.429668874172187,40.71,8.23,114.21000000000001,BHADRAK
Odisha,BHADRAK,Wheat,2004,Summer     ,96.0,109.0,1.14,Summer,32.61868852459016,47.16,23.31,147.79,BHADRAK
Odisha,BHADRAK,Wheat,2005,Summer     ,40.0,42.0,1.05,Summer,32.21950819672131,44.73,23.18,140.78,BHADRAK
Odisha,BHADRAK,Wheat,2006,Summer     ,144.0,143.0,0.99,Summer,31.74098360655738,44.73,22.26,136.64,BHADRAK
Odisha,BHADRAK,Wheat,2007,Summer     ,144.0,155.0,1.08,Summer,32.20295081967213,43.69,22.28,125.78999999999999,BHADRAK
Odisha,BHADRAK,Wheat,2008,Summer     ,697.0,413.0,0.59,Summer,31.655409836065573,44.6,21.01,165.65,BHADRAK
Odisha,BHADRAK,Wheat,2009,Summer     ,495.0,530.0,1.07,Summer,32.45737704918033,47.31,23.38,138.38,BHADRAK
Odisha,BHADRAK,Wheat,2010,Summer     ,186.0,159.0,0.85,Summer,32.85442622950819,47.36,24.8,178.52,BHADRAK
Odisha,BHADRAK,Wheat,2011,Summer     ,57.0,37.0,0.65,Summer,31.304918032786883,44.65,21.93,195.09,BHADRAK
Odisha,BHADRAK,Wheat,2012,Summer     ,9.0,10.0,1.11,Summer,32.34622950819672,42.87,22.87,112.89,BHADRAK
Odisha,BHADRAK,Wheat,2013,Summer     ,20.0,19.0,0.97,Summer,32.14524590163934,44.86,21.46,180.42,BHADRAK
Odisha,BHADRAK,Wheat,2014,Summer     ,3.0,4.0,1.17,Summer,33.10081967213115,45.82,21.8,268.22999999999996,BHADRAK
Odisha,BHADRAK,Wheat,2015,Summer     ,4.0,5.0,1.15,Summer,30.899016393442622,43.76,22.25,167.41,BHADRAK
Odisha,BOUDH,Wheat,1997,Rabi       ,37.0,24.0,0.65,Rabi,22.773973509933775,40.4,6.5,157.12,BOUDH
Odisha,BOUDH,Wheat,1998,Summer     ,27.0,29.0,1.07,Summer,34.79065573770492,48.3,20.3,62.18,BOUDH
Odisha,BOUDH,Wheat,1999,Rabi       ,130.0,200.0,1.54,Rabi,22.018543046357617,42.28,6.93,2.97,BOUDH
Odisha,BOUDH,Wheat,2000,Rabi       ,40.0,43.0,1.06,Rabi,22.851513157894736,40.2,8.15,37.82,BOUDH
Odisha,BOUDH,Wheat,2001,Rabi       ,61.0,66.0,1.08,Rabi,22.87158940397351,40.77,9.17,83.74,BOUDH
Odisha,BOUDH,Wheat,2002,Rabi       ,25.0,35.0,1.38,Rabi,22.70980132450331,41.99,9.43,75.04,BOUDH
Odisha,BOUDH,Wheat,2003,Rabi       ,104.0,154.0,1.48,Rabi,22.239933774834437,41.01,7.55,90.21,BOUDH
Odisha,BOUDH,Wheat,2004,Summer     ,46.0,52.0,1.12,Summer,33.918688524590166,45.74,22.89,86.56,BOUDH
Odisha,BOUDH,Wheat,2005,Summer     ,79.0,117.0,1.48,Summer,33.74245901639344,46.34,21.0,63.660000000000004,BOUDH
Odisha,BOUDH,Wheat,2006,Summer     ,94.0,113.0,1.2,Summer,32.90229508196721,45.3,20.2,133.56,BOUDH
Odisha,BOUDH,Wheat,2007,Summer     ,60.0,110.0,1.84,Summer,33.84688524590164,44.53,21.49,78.03,BOUDH
Odisha,BOUDH,Wheat,2008,Summer     ,103.0,148.0,1.43,Summer,33.487868852459016,45.4,20.07,102.31,BOUDH
Odisha,BOUDH,Wheat,2009,Summer     ,46.0,55.0,1.2,Summer,34.06704918032787,46.23,21.83,71.24,BOUDH
Odisha,BOUDH,Wheat,2010,Summer     ,33.0,42.0,1.27,Summer,34.50983606557377,45.99,22.8,111.11,BOUDH
Odisha,BOUDH,Wheat,2011,Summer     ,41.0,92.0,2.23,Summer,32.98475409836065,45.45,20.77,138.5,BOUDH
Odisha,BOUDH,Wheat,2012,Summer     ,36.0,64.0,1.79,Summer,34.33344262295082,46.42,23.28,70.94,BOUDH
Odisha,BOUDH,Wheat,2013,Summer     ,29.0,55.0,1.91,Summer,33.67573770491803,46.67,21.01,119.63999999999999,BOUDH
Odisha,BOUDH,Wheat,2014,Summer     ,5.0,8.0,1.56,Summer,33.72786885245902,45.58,21.71,124.18,BOUDH
Odisha,BOUDH,Wheat,2015,Summer     ,1.0,2.0,1.6,Summer,33.39409836065574,46.89,22.1,86.78,BOUDH
Odisha,BOUDH,Wheat,2016,Summer     ,1.0,1.0,0.9,Summer,35.23475409836066,46.21,23.17,54.12,BOUDH
Odisha,CUTTACK,Wheat,1998,Summer     ,59.0,67.0,1.14,Summer,33.38737704918033,48.33,21.39,59.36,CUTTACK
Odisha,CUTTACK,Wheat,1999,Rabi       ,730.0,1220.0,1.67,Rabi,22.504238410596027,42.73,8.86,6.29,CUTTACK
Odisha,CUTTACK,Wheat,2000,Rabi       ,11.0,16.0,1.43,Rabi,22.96388157894737,39.44,8.97,43.59,CUTTACK
Odisha,CUTTACK,Wheat,2001,Rabi       ,42.0,47.0,1.11,Rabi,23.30205298013245,41.52,8.83,121.78999999999999,CUTTACK
Odisha,CUTTACK,Wheat,2002,Rabi       ,56.0,70.0,1.26,Rabi,22.57523178807947,40.75,9.07,86.27,CUTTACK
Odisha,CUTTACK,Wheat,2003,Rabi       ,71.0,89.0,1.26,Rabi,22.48562913907285,40.9,7.71,99.0,CUTTACK
Odisha,CUTTACK,Wheat,2004,Summer     ,75.0,81.0,1.08,Summer,32.76426229508196,47.08,23.73,114.78,CUTTACK
Odisha,CUTTACK,Wheat,2005,Summer     ,55.0,74.0,1.34,Summer,32.65672131147541,45.61,23.65,102.84,CUTTACK
Odisha,CUTTACK,Wheat,2006,Summer     ,59.0,75.0,1.26,Summer,31.852459016393443,43.96,22.56,118.89,CUTTACK
Odisha,CUTTACK,Wheat,2007,Summer     ,144.0,202.0,1.4,Summer,32.264754098360655,43.07,22.77,115.69,CUTTACK
Odisha,CUTTACK,Wheat,2008,Summer     ,89.0,102.0,1.15,Summer,31.878524590163934,45.17,22.21,163.05,CUTTACK
Odisha,CUTTACK,Wheat,2009,Summer     ,48.0,72.0,1.5,Summer,32.982622950819675,47.1,23.8,90.66,CUTTACK
Odisha,CUTTACK,Wheat,2010,Summer     ,20.0,22.0,1.08,Summer,33.02,47.2,25.27,184.4,CUTTACK
Odisha,CUTTACK,Wheat,2011,Summer     ,9.0,13.0,1.48,Summer,31.652459016393443,45.42,23.32,167.56,CUTTACK
Odisha,CUTTACK,Wheat,2012,Summer     ,4.0,9.0,2.28,Summer,32.64311475409836,43.1,23.4,99.8,CUTTACK
Odisha,DEOGARH,Wheat,1997,Rabi       ,28.0,27.0,0.96,Rabi,21.98059602649007,39.57,6.2,152.16,DEOGARH
Odisha,DEOGARH,Wheat,1998,Summer     ,88.0,94.0,1.07,Summer,33.31639344262295,47.24,18.53,66.07000000000001,DEOGARH
Odisha,DEOGARH,Wheat,1999,Rabi       ,430.0,820.0,1.91,Rabi,21.405827814569538,41.95,6.79,2.53,DEOGARH
Odisha,DEOGARH,Wheat,2000,Rabi       ,98.0,99.0,1.01,Rabi,21.840657894736843,39.01,7.17,40.44,DEOGARH
Odisha,DEOGARH,Wheat,2001,Rabi       ,253.0,320.0,1.27,Rabi,22.058013245033113,39.94,8.01,74.99,DEOGARH
Odisha,DEOGARH,Wheat,2002,Rabi       ,86.0,106.0,1.23,Rabi,21.759139072847685,41.03,7.22,78.82000000000001,DEOGARH
Odisha,DEOGARH,Wheat,2003,Rabi       ,136.0,189.0,1.39,Rabi,21.31225165562914,40.33,6.64,91.2,DEOGARH
Odisha,DEOGARH,Wheat,2004,Summer     ,100.0,119.0,1.19,Summer,33.031967213114754,45.25,22.64,92.54,DEOGARH
Odisha,DEOGARH,Wheat,2005,Summer     ,248.0,323.0,1.3,Summer,32.763606557377045,45.34,19.06,61.53,DEOGARH
Odisha,DEOGARH,Wheat,2006,Summer     ,145.0,170.0,1.17,Summer,31.81655737704918,44.3,19.78,139.71,DEOGARH
Odisha,DEOGARH,Wheat,2007,Summer     ,144.0,212.0,1.47,Summer,32.67393442622951,44.4,21.07,76.42999999999999,DEOGARH
Odisha,DEOGARH,Wheat,2008,Summer     ,72.0,105.0,1.46,Summer,32.50262295081967,44.82,19.07,95.72,DEOGARH
Odisha,DEOGARH,Wheat,2009,Summer     ,108.0,146.0,1.35,Summer,32.791311475409834,45.57,20.65,81.77,DEOGARH
Odisha,DEOGARH,Wheat,2010,Summer     ,28.0,40.0,1.41,Summer,33.47459016393443,45.18,22.27,97.58,DEOGARH
Odisha,DEOGARH,Wheat,2011,Summer     ,12.0,17.0,1.44,Summer,31.99081967213115,44.67,19.88,135.32,DEOGARH
Odisha,DEOGARH,Wheat,2012,Summer     ,34.0,64.0,1.89,Summer,33.262131147540984,46.08,22.13,66.25,DEOGARH
Odisha,DEOGARH,Wheat,2013,Summer     ,8.0,16.0,1.95,Summer,32.38065573770492,45.7,18.79,131.85999999999999,DEOGARH
Odisha,DEOGARH,Wheat,2014,Summer     ,4.0,7.0,1.78,Summer,33.02081967213115,44.93,20.98,120.8,DEOGARH
Odisha,DEOGARH,Wheat,2015,Summer     ,2.0,4.0,1.95,Summer,31.914918032786883,45.94,20.6,112.17,DEOGARH
Odisha,DHENKANAL,Wheat,1997,Rabi       ,11.0,5.0,0.45,Rabi,23.707549668874172,41.99,8.59,141.18,DHENKANAL
Odisha,DHENKANAL,Wheat,1998,Summer     ,40.0,56.0,1.4,Summer,33.38737704918033,48.33,21.39,59.36,DHENKANAL
Odisha,DHENKANAL,Wheat,1999,Rabi       ,630.0,830.0,1.32,Rabi,22.504238410596027,42.73,8.86,6.29,DHENKANAL
Odisha,DHENKANAL,Wheat,2000,Rabi       ,24.0,24.0,0.99,Rabi,22.96388157894737,39.44,8.97,43.59,DHENKANAL
Odisha,DHENKANAL,Wheat,2001,Rabi       ,38.0,51.0,1.34,Rabi,23.30205298013245,41.52,8.83,121.78999999999999,DHENKANAL
Odisha,DHENKANAL,Wheat,2002,Rabi       ,9.0,10.0,1.14,Rabi,22.57523178807947,40.75,9.07,86.27,DHENKANAL
Odisha,DHENKANAL,Wheat,2003,Rabi       ,27.0,43.0,1.61,Rabi,22.48562913907285,40.9,7.71,99.0,DHENKANAL
Odisha,DHENKANAL,Wheat,2004,Summer     ,18.0,29.0,1.61,Summer,32.76426229508196,47.08,23.73,114.78,DHENKANAL
Odisha,DHENKANAL,Wheat,2005,Summer     ,20.0,24.0,1.21,Summer,32.65672131147541,45.61,23.65,102.84,DHENKANAL
Odisha,DHENKANAL,Wheat,2006,Summer     ,25.0,38.0,1.53,Summer,31.852459016393443,43.96,22.56,118.89,DHENKANAL
Odisha,DHENKANAL,Wheat,2007,Summer     ,6.0,8.0,1.32,Summer,32.264754098360655,43.07,22.77,115.69,DHENKANAL
Odisha,DHENKANAL,Wheat,2008,Summer     ,28.0,37.0,1.33,Summer,31.878524590163934,45.17,22.21,163.05,DHENKANAL
Odisha,DHENKANAL,Wheat,2009,Summer     ,2.0,3.0,1.25,Summer,32.982622950819675,47.1,23.8,90.66,DHENKANAL
Odisha,DHENKANAL,Wheat,2010,Summer     ,5.0,5.0,1.04,Summer,33.02,47.2,25.27,184.4,DHENKANAL
Odisha,DHENKANAL,Wheat,2011,Summer     ,4.0,4.0,0.98,Summer,31.652459016393443,45.42,23.32,167.56,DHENKANAL
Odisha,DHENKANAL,Wheat,2013,Summer     ,3.0,7.0,2.47,Summer,32.55918032786885,45.86,22.11,123.27,DHENKANAL
Odisha,DHENKANAL,Wheat,2015,Summer     ,8.0,9.0,1.14,Summer,31.45393442622951,43.76,23.1,146.35,DHENKANAL
Odisha,DHENKANAL,Wheat,2017,Summer     ,1.0,1.0,0.9,Summer,32.54524590163935,44.57,22.81,72.79,DHENKANAL
Odisha,GAJAPATI,Wheat,1997,Rabi       ,521.0,563.0,1.08,Rabi,23.840132450331126,39.16,12.0,161.82999999999998,GAJAPATI
Odisha,GAJAPATI,Wheat,1998,Summer     ,3.0,4.0,1.33,Summer,31.28655737704918,41.96,23.8,53.82,GAJAPATI
Odisha,GAJAPATI,Wheat,1999,Rabi       ,10.0,20.0,2.0,Rabi,23.005364238410596,39.65,11.76,8.99,GAJAPATI
Odisha,GAJAPATI,Wheat,2000,Rabi       ,1.0,0.0,0.1,Rabi,23.8125,37.52,13.04,46.64,GAJAPATI
Odisha,GAJAPATI,Wheat,2004,Summer     ,3.0,1.0,0.17,Summer,30.581475409836067,42.55,23.74,110.19,GAJAPATI
Odisha,GANJAM,Wheat,1997,Rabi       ,53.0,58.0,1.09,Rabi,25.04384105960265,38.09,14.01,147.27,GANJAM
Odisha,GANJAM,Wheat,1998,Summer     ,1.0,2.0,2.0,Summer,31.870819672131148,42.6,25.11,53.08,GANJAM
Odisha,GANJAM,Wheat,1999,Rabi       ,180.0,350.0,1.94,Rabi,24.101721854304635,39.04,13.76,7.56,GANJAM
Odisha,GANJAM,Wheat,2001,Rabi       ,1.0,0.0,0.3,Rabi,24.652516556291392,36.67,15.16,155.23999999999998,GANJAM
Odisha,GANJAM,Wheat,2007,Summer     ,4.0,8.0,2.1,Summer,30.983934426229506,38.77,24.71,117.08999999999999,GANJAM
Odisha,GANJAM,Wheat,2014,Summer     ,1.0,1.0,0.5,Summer,31.58081967213115,39.99,25.93,183.97,GANJAM
Odisha,JAJAPUR,Wheat,1998,Summer     ,66.0,77.0,1.17,Summer,33.047704918032785,47.36,19.22,81.5,JAJAPUR
Odisha,JAJAPUR,Wheat,1999,Rabi       ,720.0,860.0,1.19,Rabi,22.887152317880794,43.33,9.07,7.75,JAJAPUR
Odisha,JAJAPUR,Wheat,2000,Rabi       ,35.0,31.0,0.89,Rabi,22.687894736842104,39.24,10.12,72.08,JAJAPUR
Odisha,JAJAPUR,Wheat,2001,Rabi       ,42.0,46.0,1.1,Rabi,23.13728476821192,41.72,10.0,117.25,JAJAPUR
Odisha,JAJAPUR,Wheat,2002,Rabi       ,3.0,2.0,0.63,Rabi,22.832384105960266,41.17,9.35,106.34,JAJAPUR
Odisha,JAJAPUR,Wheat,2003,Rabi       ,54.0,87.0,1.6,Rabi,22.429668874172187,40.71,8.23,114.21000000000001,JAJAPUR
Odisha,JAJAPUR,Wheat,2004,Summer     ,34.0,34.0,1.01,Summer,32.61868852459016,47.16,23.31,147.79,JAJAPUR
Odisha,JAJAPUR,Wheat,2005,Summer     ,18.0,18.0,1.0,Summer,32.21950819672131,44.73,23.18,140.78,JAJAPUR
Odisha,JAJAPUR,Wheat,2006,Summer     ,24.0,25.0,1.05,Summer,31.74098360655738,44.73,22.26,136.64,JAJAPUR
Odisha,JAJAPUR,Wheat,2007,Summer     ,96.0,124.0,1.29,Summer,32.20295081967213,43.69,22.28,125.78999999999999,JAJAPUR
Odisha,JAJAPUR,Wheat,2008,Summer     ,76.0,82.0,1.07,Summer,31.655409836065573,44.6,21.01,165.65,JAJAPUR
Odisha,JAJAPUR,Wheat,2009,Summer     ,11.0,16.0,1.47,Summer,32.45737704918033,47.31,23.38,138.38,JAJAPUR
Odisha,JAJAPUR,Wheat,2010,Summer     ,8.0,12.0,1.54,Summer,32.85442622950819,47.36,24.8,178.52,JAJAPUR
Odisha,JAJAPUR,Wheat,2011,Summer     ,10.0,11.0,1.05,Summer,31.304918032786883,44.65,21.93,195.09,JAJAPUR
Odisha,JAJAPUR,Wheat,2012,Summer     ,1.0,2.0,1.6,Summer,32.34622950819672,42.87,22.87,112.89,JAJAPUR
Odisha,JAJAPUR,Wheat,2013,Summer     ,13.0,17.0,1.32,Summer,32.14524590163934,44.86,21.46,180.42,JAJAPUR
Odisha,JAJAPUR,Wheat,2014,Summer     ,17.0,34.0,1.99,Summer,33.10081967213115,45.82,21.8,268.22999999999996,JAJAPUR
Odisha,JHARSUGUDA,Wheat,1998,Summer     ,147.0,230.0,1.56,Summer,33.5972131147541,47.03,17.34,52.19,JHARSUGUDA
Odisha,JHARSUGUDA,Wheat,1999,Rabi       ,890.0,1590.0,1.79,Rabi,21.155960264900664,42.09,6.54,1.87,JHARSUGUDA
Odisha,JHARSUGUDA,Wheat,2000,Rabi       ,520.0,818.0,1.57,Rabi,21.56342105263158,38.74,7.6,27.509999999999998,JHARSUGUDA
Odisha,JHARSUGUDA,Wheat,2001,Rabi       ,416.0,582.0,1.4,Rabi,22.221192052980133,40.14,8.04,38.95,JHARSUGUDA
Odisha,JHARSUGUDA,Wheat,2002,Rabi       ,154.0,216.0,1.4,Rabi,21.94960264900662,40.79,6.96,62.71,JHARSUGUDA
Odisha,JHARSUGUDA,Wheat,2003,Rabi       ,112.0,168.0,1.5,Rabi,21.47066225165563,39.55,7.17,78.14,JHARSUGUDA
Odisha,JHARSUGUDA,Wheat,2004,Summer     ,84.0,79.0,0.94,Summer,33.724262295081964,45.11,21.64,60.32,JHARSUGUDA
Odisha,JHARSUGUDA,Wheat,2005,Summer     ,88.0,113.0,1.28,Summer,33.58967213114754,45.95,19.12,27.16,JHARSUGUDA
Odisha,JHARSUGUDA,Wheat,2006,Summer     ,106.0,161.0,1.52,Summer,32.730327868852456,44.05,19.6,122.89,JHARSUGUDA
Odisha,JHARSUGUDA,Wheat,2007,Summer     ,260.0,360.0,1.38,Summer,33.994098360655734,43.72,21.94,40.89,JHARSUGUDA
Odisha,JHARSUGUDA,Wheat,2008,Summer     ,286.0,503.0,1.76,Summer,33.70311475409836,44.88,20.25,49.08,JHARSUGUDA
Odisha,JHARSUGUDA,Wheat,2009,Summer     ,100.0,135.0,1.35,Summer,33.951475409836064,45.43,21.4,49.93,JHARSUGUDA
Odisha,JHARSUGUDA,Wheat,2010,Summer     ,84.0,108.0,1.28,Summer,34.7911475409836,46.33,23.52,45.3,JHARSUGUDA
Odisha,JHARSUGUDA,Wheat,2011,Summer     ,14.0,18.0,1.28,Summer,33.06147540983606,44.45,20.25,108.64,JHARSUGUDA
Odisha,JHARSUGUDA,Wheat,2012,Summer     ,5.0,7.0,1.4,Summer,34.30590163934426,45.51,22.23,39.73,JHARSUGUDA
Odisha,JHARSUGUDA,Wheat,2013,Summer     ,17.0,26.0,1.51,Summer,33.40245901639344,46.36,19.89,100.39,JHARSUGUDA
Odisha,KALAHANDI,Wheat,1997,Rabi       ,194.0,149.0,0.77,Rabi,22.70933774834437,40.54,6.77,146.37,KALAHANDI
Odisha,KALAHANDI,Wheat,1998,Summer     ,86.0,80.0,0.93,Summer,34.73016393442623,47.63,20.31,54.67,KALAHANDI
Odisha,KALAHANDI,Wheat,1999,Rabi       ,970.0,860.0,0.89,Rabi,21.660993377483443,42.0,8.63,3.2,KALAHANDI
Odisha,KALAHANDI,Wheat,2000,Rabi       ,67.0,94.0,1.4,Rabi,22.473223684210524,40.32,9.43,41.55,KALAHANDI
Odisha,KALAHANDI,Wheat,2001,Rabi       ,43.0,30.0,0.7,Rabi,22.906490066225167,41.63,9.4,73.28,KALAHANDI
Odisha,KALAHANDI,Wheat,2002,Rabi       ,72.0,65.0,0.91,Rabi,22.780993377483444,41.6,9.33,51.71,KALAHANDI
Odisha,KALAHANDI,Wheat,2003,Rabi       ,93.0,124.0,1.33,Rabi,22.39337748344371,40.46,9.25,107.19,KALAHANDI
Odisha,KALAHANDI,Wheat,2004,Summer     ,160.0,155.0,0.97,Summer,33.250163934426226,45.08,22.6,69.64,KALAHANDI
Odisha,KALAHANDI,Wheat,2005,Summer     ,84.0,65.0,0.77,Summer,32.98327868852459,45.87,21.2,68.78,KALAHANDI
Odisha,KALAHANDI,Wheat,2006,Summer     ,33.0,35.0,1.07,Summer,32.06065573770492,44.14,19.81,154.94,KALAHANDI
Odisha,KALAHANDI,Wheat,2007,Summer     ,17.0,16.0,0.92,Summer,33.98622950819672,44.25,20.72,55.0,KALAHANDI
Odisha,KALAHANDI,Wheat,2008,Summer     ,76.0,88.0,1.16,Summer,33.31032786885246,45.07,20.35,46.79,KALAHANDI
Odisha,KALAHANDI,Wheat,2009,Summer     ,40.0,42.0,1.04,Summer,33.381147540983605,45.87,20.7,75.38,KALAHANDI
Odisha,KALAHANDI,Wheat,2010,Summer     ,10.0,16.0,1.64,Summer,33.863934426229505,45.49,22.28,100.47,KALAHANDI
Odisha,KALAHANDI,Wheat,2011,Summer     ,24.0,32.0,1.32,Summer,31.66622950819672,43.05,20.33,167.15,KALAHANDI
Odisha,KALAHANDI,Wheat,2012,Summer     ,7.0,13.0,1.86,Summer,33.17622950819672,44.82,22.72,112.88000000000001,KALAHANDI
Odisha,KALAHANDI,Wheat,2014,Summer     ,1.0,2.0,1.5,Summer,32.79901639344262,43.88,21.12,92.89,KALAHANDI
Odisha,KALAHANDI,Wheat,2015,Summer     ,1.0,0.0,0.1,Summer,32.7016393442623,46.04,20.95,80.62,KALAHANDI
Odisha,KALAHANDI,Wheat,2016,Summer     ,2.0,1.0,0.5,Summer,34.73213114754098,45.52,23.36,49.419999999999995,KALAHANDI
Odisha,KALAHANDI,Wheat,2017,Summer     ,1.0,3.0,2.6,Summer,34.62032786885246,45.95,20.58,42.510000000000005,KALAHANDI
Odisha,KALAHANDI,Wheat,2018,Summer     ,2.0,3.0,1.35,Summer,33.1844262295082,44.63,21.25,77.52,KALAHANDI
Odisha,KANDHAMAL,Wheat,1997,Rabi       ,451.0,457.0,1.01,Rabi,21.847814569536425,39.28,6.3,154.54,KANDHAMAL
